"","x","y","eligible","inducted"
"16528",28,166,0,0
"16529",29,166,0,0
"16530",30,166,0,0
"16531",31,166,0,0
"16532",32,166,0,0
"16533",33,166,0,0
"16534",34,166,0,0
"16535",35,166,0,0
"16536",36,166,0,0
"16537",37,166,0,0
"16538",38,166,0,0
"16539",39,166,0,0
"16540",40,166,0,0
"16541",41,166,0,0
"16542",42,166,0,0
"16543",43,166,0,0
"16544",44,166,0,0
"16545",45,166,0,0
"16546",46,166,0,0
"16547",47,166,0,0
"16548",48,166,0,0
"16549",49,166,0,0
"16550",50,166,0,0
"16551",51,166,0,0
"16552",52,166,0,0
"16553",53,166,0,0
"16554",54,166,0,0
"16555",55,166,0,0
"16556",56,166,0,0
"16557",57,166,0,0
"16558",58,166,0,0
"16559",59,166,0,0
"16560",60,166,0,0
"16561",61,166,0,0
"16562",62,166,0,0
"16563",63,166,0,0
"16564",64,166,0,0
"16565",65,166,0,0
"16566",66,166,0,0
"16567",67,166,0,0
"16568",68,166,0,0
"16569",69,166,0,0
"16570",70,166,0,0
"16571",71,166,0,0
"16572",72,166,0,0
"16573",73,166,0,0
"16574",74,166,0,0
"16575",75,166,0,0
"16576",76,166,0,0
"16577",77,166,0,0
"16578",78,166,0,0
"16579",79,166,0,0
"16580",80,166,0,0
"16581",81,166,0,0
"16582",82,166,0,0
"16583",83,166,0,0
"16584",84,166,0,0
"16585",85,166,0,0
"16586",86,166,0,0
"16587",87,166,0,0
"16588",88,166,0,0
"16589",89,166,0,0
"16590",90,166,0,0
"16591",91,166,0,0
"16592",92,166,0,0
"16593",93,166,0,0
"16594",94,166,0,0
"16595",95,166,0,0
"16596",96,166,0,0
"16597",97,166,0,0
"16598",98,166,0,0
"16599",99,166,0,0
"16600",100,166,0,0
"16601",1,167,0,0
"16602",2,167,0,0
"16603",3,167,0,0
"16604",4,167,0,0
"16605",5,167,0,0
"16606",6,167,0,0
"16607",7,167,0,0
"16608",8,167,0,0
"16609",9,167,0,0
"16610",10,167,0,0
"16611",11,167,0,0
"16612",12,167,0,0
"16613",13,167,0,0
"16614",14,167,0,0
"16615",15,167,0,0
"16616",16,167,0,0
"16617",17,167,0,0
"16618",18,167,0,0
"16619",19,167,0,0
"16620",20,167,0,0
"16621",21,167,0,0
"16622",22,167,0,0
"16623",23,167,0,0
"16624",24,167,0,0
"16625",25,167,0,0
"16626",26,167,0,0
"16627",27,167,0,0
"16628",28,167,0,0
"16629",29,167,0,0
"16630",30,167,0,0
"16631",31,167,0,0
"16632",32,167,0,0
"16633",33,167,0,0
"16634",34,167,0,0
"16635",35,167,0,0
"16636",36,167,0,0
"16637",37,167,0,0
"16638",38,167,0,0
"16639",39,167,0,0
"16640",40,167,0,0
"16641",41,167,0,0
"16642",42,167,0,0
"16643",43,167,0,0
"16644",44,167,0,0
"16645",45,167,0,0
"16646",46,167,0,0
"16647",47,167,0,0
"16648",48,167,0,0
"16649",49,167,0,0
"16650",50,167,0,0
"16651",51,167,0,0
"16652",52,167,0,0
"16653",53,167,0,0
"16654",54,167,0,0
"16655",55,167,0,0
"16656",56,167,0,0
"16657",57,167,0,0
"16658",58,167,0,0
"16659",59,167,0,0
"16660",60,167,0,0
"16661",61,167,0,0
"16662",62,167,0,0
"16663",63,167,0,0
"16664",64,167,0,0
"16665",65,167,0,0
"16666",66,167,0,0
"16667",67,167,0,0
"16668",68,167,0,0
"16669",69,167,0,0
"16670",70,167,0,0
"16671",71,167,0,0
"16672",72,167,0,0
"16673",73,167,0,0
"16674",74,167,0,0
"16675",75,167,0,0
"16676",76,167,0,0
"16677",77,167,0,0
"16678",78,167,0,0
"16679",79,167,0,0
"16680",80,167,0,0
"16681",81,167,0,0
"16682",82,167,0,0
"16683",83,167,0,0
"16684",84,167,0,0
"16685",85,167,0,0
"16686",86,167,0,0
"16687",87,167,0,0
"16688",88,167,0,0
"16689",89,167,0,0
"16690",90,167,0,0
"16691",91,167,0,0
"16692",92,167,0,0
"16693",93,167,0,0
"16694",94,167,0,0
"16695",95,167,0,0
"16696",96,167,0,0
"16697",97,167,0,0
"16698",98,167,0,0
"16699",99,167,0,0
"16700",100,167,0,0
"16701",1,168,0,0
"16702",2,168,0,0
"16703",3,168,0,0
"16704",4,168,0,0
"16705",5,168,0,0
"16706",6,168,0,0
"16707",7,168,0,0
"16708",8,168,0,0
"16709",9,168,0,0
"16710",10,168,0,0
"16711",11,168,0,0
"16712",12,168,0,0
"16713",13,168,0,0
"16714",14,168,0,0
"16715",15,168,0,0
"16716",16,168,0,0
"16717",17,168,0,0
"16718",18,168,0,0
"16719",19,168,0,0
"16720",20,168,0,0
"16721",21,168,0,0
"16722",22,168,0,0
"16723",23,168,0,0
"16724",24,168,0,0
"16725",25,168,0,0
"16726",26,168,0,0
"16727",27,168,0,0
"16728",28,168,0,0
"16729",29,168,0,0
"16730",30,168,0,0
"16731",31,168,0,0
"16732",32,168,0,0
"16733",33,168,0,0
"16734",34,168,0,0
"16735",35,168,0,0
"16736",36,168,0,0
"16737",37,168,0,0
"16738",38,168,0,0
"16739",39,168,0,0
"16740",40,168,0,0
"16741",41,168,0,0
"16742",42,168,0,0
"16743",43,168,0,0
"16744",44,168,0,0
"16745",45,168,0,0
"16746",46,168,0,0
"16747",47,168,0,0
"16748",48,168,0,0
"16749",49,168,0,0
"16750",50,168,0,0
"16751",51,168,0,0
"16752",52,168,0,0
"16753",53,168,0,0
"16754",54,168,0,0
"16755",55,168,0,0
"16756",56,168,0,0
"16757",57,168,0,0
"16758",58,168,0,0
"16759",59,168,0,0
"16760",60,168,0,0
"16761",61,168,0,0
"16762",62,168,0,0
"16763",63,168,0,0
"16764",64,168,0,0
"16765",65,168,0,0
"16766",66,168,0,0
"16767",67,168,0,0
"16768",68,168,0,0
"16769",69,168,0,0
"16770",70,168,0,0
"16771",71,168,0,0
"16772",72,168,0,0
"16773",73,168,0,0
"16774",74,168,0,0
"16775",75,168,0,0
"16776",76,168,0,0
"16777",77,168,0,0
"16778",78,168,0,0
"16779",79,168,0,0
"16780",80,168,0,0
"16781",81,168,0,0
"16782",82,168,0,0
"16783",83,168,0,0
"16784",84,168,0,0
"16785",85,168,0,0
"16786",86,168,0,0
"16787",87,168,0,0
"16788",88,168,0,0
"16789",89,168,0,0
"16790",90,168,0,0
"16791",91,168,0,0
"16792",92,168,0,0
"16793",93,168,0,0
"16794",94,168,0,0
"16795",95,168,0,0
"16796",96,168,0,0
"16797",97,168,0,0
"16798",98,168,0,0
"16799",99,168,0,0
"16800",100,168,0,0
"16801",1,169,0,0
"16802",2,169,0,0
"16803",3,169,0,0
"16804",4,169,0,0
"16805",5,169,0,0
"16806",6,169,0,0
"16807",7,169,0,0
"16808",8,169,0,0
"16809",9,169,0,0
"16810",10,169,0,0
"16811",11,169,0,0
"16812",12,169,0,0
"16813",13,169,0,0
"16814",14,169,0,0
"16815",15,169,0,0
"16816",16,169,0,0
"16817",17,169,0,0
"16818",18,169,0,0
"16819",19,169,0,0
"16820",20,169,0,0
"16821",21,169,0,0
"16822",22,169,0,0
"16823",23,169,0,0
"16824",24,169,0,0
"16825",25,169,0,0
"16826",26,169,0,0
"16827",27,169,0,0
"16828",28,169,0,0
"16829",29,169,0,0
"16830",30,169,0,0
"16831",31,169,0,0
"16832",32,169,0,0
"16833",33,169,0,0
"16834",34,169,0,0
"16835",35,169,0,0
"16836",36,169,0,0
"16837",37,169,0,0
"16838",38,169,0,0
"16839",39,169,0,0
"16840",40,169,0,0
"16841",41,169,0,0
"16842",42,169,0,0
"16843",43,169,0,0
"16844",44,169,0,0
"16845",45,169,0,0
"16846",46,169,0,0
"16847",47,169,0,0
"16848",48,169,0,0
"16849",49,169,0,0
"16850",50,169,0,0
"16851",51,169,0,0
"16852",52,169,0,0
"16853",53,169,0,0
"16854",54,169,0,0
"16855",55,169,0,0
"16856",56,169,0,0
"16857",57,169,0,0
"16858",58,169,0,0
"16859",59,169,0,0
"16860",60,169,0,0
"16861",61,169,0,0
"16862",62,169,0,0
"16863",63,169,0,0
"16864",64,169,0,0
"16865",65,169,0,0
"16866",66,169,0,0
"16867",67,169,0,0
"16868",68,169,0,0
"16869",69,169,0,0
"16870",70,169,0,0
"16871",71,169,0,0
"16872",72,169,0,0
"16873",73,169,0,0
"16874",74,169,0,0
"16875",75,169,0,0
"16876",76,169,0,0
"16877",77,169,0,0
"16878",78,169,0,0
"16879",79,169,0,0
"16880",80,169,0,0
"16881",81,169,0,0
"16882",82,169,0,0
"16883",83,169,0,0
"16884",84,169,0,0
"16885",85,169,0,0
"16886",86,169,0,0
"16887",87,169,0,0
"16888",88,169,0,0
"16889",89,169,0,0
"16890",90,169,0,0
"16891",91,169,0,0
"16892",92,169,0,0
"16893",93,169,0,0
"16894",94,169,0,0
"16895",95,169,0,0
"16896",96,169,0,0
"16897",97,169,0,0
"16898",98,169,0,0
"16899",99,169,0,0
"16900",100,169,0,0
"16901",1,170,0,0
"16902",2,170,0,0
"16903",3,170,0,0
"16904",4,170,0,0
"16905",5,170,0,0
"16906",6,170,0,0
"16907",7,170,0,0
"16908",8,170,0,0
"16909",9,170,0,0
"16910",10,170,0,0
"16911",11,170,0,0
"16912",12,170,0,0
"16913",13,170,0,0
"16914",14,170,0,0
"16915",15,170,0,0
"16916",16,170,0,0
"16917",17,170,0,0
"16918",18,170,0,0
"16919",19,170,0,0
"16920",20,170,0,0
"16921",21,170,0,0
"16922",22,170,0,0
"16923",23,170,0,0
"16924",24,170,0,0
"16925",25,170,0,0
"16926",26,170,0,0
"16927",27,170,0,0
"16928",28,170,0,0
"16929",29,170,0,0
"16930",30,170,0,0
"16931",31,170,0,0
"16932",32,170,0,0
"16933",33,170,0,0
"16934",34,170,0,0
"16935",35,170,0,0
"16936",36,170,0,0
"16937",37,170,0,0
"16938",38,170,0,0
"16939",39,170,0,0
"16940",40,170,0,0
"16941",41,170,0,0
"16942",42,170,0,0
"16943",43,170,0,0
"16944",44,170,0,0
"16945",45,170,0,0
"16946",46,170,0,0
"16947",47,170,0,0
"16948",48,170,0,0
"16949",49,170,0,0
"16950",50,170,0,0
"16951",51,170,0,0
"16952",52,170,0,0
"16953",53,170,0,0
"16954",54,170,0,0
"16955",55,170,0,0
"16956",56,170,0,0
"16957",57,170,0,0
"16958",58,170,0,0
"16959",59,170,0,0
"16960",60,170,0,0
"16961",61,170,0,0
"16962",62,170,0,0
"16963",63,170,0,0
"16964",64,170,0,0
"16965",65,170,0,0
"16966",66,170,0,0
"16967",67,170,0,0
"16968",68,170,0,0
"16969",69,170,0,0
"16970",70,170,0,0
"16971",71,170,0,0
"16972",72,170,0,0
"16973",73,170,0,0
"16974",74,170,0,0
"16975",75,170,0,0
"16976",76,170,0,0
"16977",77,170,0,0
"16978",78,170,0,0
"16979",79,170,0,0
"16980",80,170,0,0
"16981",81,170,0,0
"16982",82,170,0,0
"16983",83,170,0,0
"16984",84,170,0,0
"16985",85,170,0,0
"16986",86,170,0,0
"16987",87,170,0,0
"16988",88,170,0,0
"16989",89,170,0,0
"16990",90,170,0,0
"16991",91,170,0,0
"16992",92,170,0,0
"16993",93,170,0,0
"16994",94,170,0,0
"16995",95,170,0,0
"16996",96,170,0,0
"16997",97,170,0,0
"16998",98,170,0,0
"16999",99,170,0,0
"17000",100,170,0,0
"17001",1,171,0,0
"17002",2,171,0,0
"17003",3,171,0,0
"17004",4,171,0,0
"17005",5,171,0,0
"17006",6,171,0,0
"17007",7,171,0,0
"17008",8,171,0,0
"17009",9,171,0,0
"17010",10,171,0,0
"17011",11,171,0,0
"17012",12,171,0,0
"17013",13,171,0,0
"17014",14,171,0,0
"17015",15,171,0,0
"17016",16,171,0,0
"17017",17,171,0,0
"17018",18,171,0,0
"17019",19,171,0,0
"17020",20,171,0,0
"17021",21,171,0,0
"17022",22,171,0,0
"17023",23,171,0,0
"17024",24,171,0,0
"17025",25,171,0,0
"17026",26,171,0,0
"17027",27,171,0,0
"17028",28,171,0,0
"17029",29,171,0,0
"17030",30,171,0,0
"17031",31,171,0,0
"17032",32,171,0,0
"17033",33,171,0,0
"17034",34,171,0,0
"17035",35,171,0,0
"17036",36,171,0,0
"17037",37,171,0,0
"17038",38,171,0,0
"17039",39,171,0,0
"17040",40,171,0,0
"17041",41,171,0,0
"17042",42,171,0,0
"17043",43,171,0,0
"17044",44,171,0,0
"17045",45,171,0,0
"17046",46,171,0,0
"17047",47,171,0,0
"17048",48,171,0,0
"17049",49,171,0,0
"17050",50,171,0,0
"17051",51,171,0,0
"17052",52,171,0,0
"17053",53,171,0,0
"17054",54,171,0,0
"17055",55,171,0,0
"17056",56,171,0,0
"17057",57,171,0,0
"17058",58,171,0,0
"17059",59,171,0,0
"17060",60,171,0,0
"17061",61,171,0,0
"17062",62,171,0,0
"17063",63,171,0,0
"17064",64,171,0,0
"17065",65,171,0,0
"17066",66,171,0,0
"17067",67,171,0,0
"17068",68,171,0,0
"17069",69,171,0,0
"17070",70,171,0,0
"17071",71,171,0,0
"17072",72,171,0,0
"17073",73,171,0,0
"17074",74,171,0,0
"17075",75,171,0,0
"17076",76,171,0,0
"17077",77,171,0,0
"17078",78,171,0,0
"17079",79,171,0,0
"17080",80,171,0,0
"17081",81,171,0,0
"17082",82,171,0,0
"17083",83,171,0,0
"17084",84,171,0,0
"17085",85,171,0,0
"17086",86,171,0,0
"17087",87,171,0,0
"17088",88,171,0,0
"17089",89,171,0,0
"17090",90,171,0,0
"17091",91,171,0,0
"17092",92,171,0,0
"17093",93,171,0,0
"17094",94,171,0,0
"17095",95,171,0,0
"17096",96,171,0,0
"17097",97,171,0,0
"17098",98,171,0,0
"17099",99,171,0,0
"17100",100,171,0,0
"17101",1,172,0,0
"17102",2,172,0,0
"17103",3,172,0,0
"17104",4,172,0,0
"17105",5,172,0,0
"17106",6,172,0,0
"17107",7,172,0,0
"17108",8,172,0,0
"17109",9,172,0,0
"17110",10,172,0,0
"17111",11,172,0,0
"17112",12,172,0,0
"17113",13,172,0,0
"17114",14,172,0,0
"17115",15,172,0,0
"17116",16,172,0,0
"17117",17,172,0,0
"17118",18,172,0,0
"17119",19,172,0,0
"17120",20,172,0,0
"17121",21,172,0,0
"17122",22,172,0,0
"17123",23,172,0,0
"17124",24,172,0,0
"17125",25,172,0,0
"17126",26,172,0,0
"17127",27,172,0,0
"17128",28,172,0,0
"17129",29,172,0,0
"17130",30,172,0,0
"17131",31,172,0,0
"17132",32,172,0,0
"17133",33,172,0,0
"17134",34,172,0,0
"17135",35,172,0,0
"17136",36,172,0,0
"17137",37,172,0,0
"17138",38,172,0,0
"17139",39,172,0,0
"17140",40,172,0,0
"17141",41,172,0,0
"17142",42,172,0,0
"17143",43,172,0,0
"17144",44,172,0,0
"17145",45,172,0,0
"17146",46,172,0,0
"17147",47,172,0,0
"17148",48,172,0,0
"17149",49,172,0,0
"17150",50,172,0,0
"17151",51,172,0,0
"17152",52,172,0,0
"17153",53,172,0,0
"17154",54,172,0,0
"17155",55,172,0,0
"17156",56,172,0,0
"17157",57,172,0,0
"17158",58,172,0,0
"17159",59,172,0,0
"17160",60,172,0,0
"17161",61,172,0,0
"17162",62,172,0,0
"17163",63,172,0,0
"17164",64,172,0,0
"17165",65,172,0,0
"17166",66,172,0,0
"17167",67,172,0,0
"17168",68,172,0,0
"17169",69,172,0,0
"17170",70,172,0,0
"17171",71,172,0,0
"17172",72,172,0,0
"17173",73,172,0,0
"17174",74,172,0,0
"17175",75,172,0,0
"17176",76,172,0,0
"17177",77,172,0,0
"17178",78,172,0,0
"17179",79,172,0,0
"17180",80,172,0,0
"17181",81,172,0,0
"17182",82,172,0,0
"17183",83,172,0,0
"17184",84,172,0,0
"17185",85,172,0,0
"17186",86,172,0,0
"17187",87,172,0,0
"17188",88,172,0,0
"17189",89,172,0,0
"17190",90,172,0,0
"17191",91,172,0,0
"17192",92,172,0,0
"17193",93,172,0,0
"17194",94,172,0,0
"17195",95,172,0,0
"17196",96,172,0,0
"17197",97,172,0,0
"17198",98,172,0,0
"17199",99,172,0,0
"17200",100,172,0,0
"17201",1,173,0,0
"17202",2,173,0,0
"17203",3,173,0,0
"17204",4,173,0,0
"17205",5,173,0,0
"17206",6,173,0,0
"17207",7,173,0,0
"17208",8,173,0,0
"17209",9,173,0,0
"17210",10,173,0,0
"17211",11,173,0,0
"17212",12,173,0,0
"17213",13,173,0,0
"17214",14,173,0,0
"17215",15,173,0,0
"17216",16,173,0,0
"17217",17,173,0,0
"17218",18,173,0,0
"17219",19,173,0,0
"17220",20,173,0,0
"17221",21,173,0,0
"17222",22,173,0,0
"17223",23,173,0,0
"17224",24,173,0,0
"17225",25,173,0,0
"17226",26,173,0,0
"17227",27,173,0,0
"17228",28,173,0,0
"17229",29,173,0,0
"17230",30,173,0,0
"17231",31,173,0,0
"17232",32,173,0,0
"17233",33,173,0,0
"17234",34,173,0,0
"17235",35,173,0,0
"17236",36,173,0,0
"17237",37,173,0,0
"17238",38,173,0,0
"17239",39,173,0,0
"17240",40,173,0,0
"17241",41,173,0,0
"17242",42,173,0,0
"17243",43,173,0,0
"17244",44,173,0,0
"17245",45,173,0,0
"17246",46,173,0,0
"17247",47,173,0,0
"17248",48,173,0,0
"17249",49,173,0,0
"17250",50,173,0,0
"17251",51,173,0,0
"17252",52,173,0,0
"17253",53,173,0,0
"17254",54,173,0,0
"17255",55,173,0,0
"17256",56,173,0,0
"17257",57,173,0,0
"17258",58,173,0,0
"17259",59,173,0,0
"17260",60,173,0,0
"17261",61,173,0,0
"17262",62,173,0,0
"17263",63,173,0,0
"17264",64,173,0,0
"17265",65,173,0,0
"17266",66,173,0,0
"17267",67,173,0,0
"17268",68,173,0,0
"17269",69,173,0,0
"17270",70,173,0,0
"17271",71,173,0,0
"17272",72,173,0,0
"17273",73,173,0,0
"17274",74,173,0,0
"17275",75,173,0,0
"17276",76,173,0,0
"17277",77,173,0,0
"17278",78,173,0,0
"17279",79,173,0,0
"17280",80,173,0,0
"17281",81,173,0,0
"17282",82,173,0,0
"17283",83,173,0,0
"17284",84,173,0,0
"17285",85,173,0,0
"17286",86,173,0,0
"17287",87,173,0,0
"17288",88,173,0,0
"17289",89,173,0,0
"17290",90,173,0,0
"17291",91,173,0,0
"17292",92,173,0,0
"17293",93,173,0,0
"17294",94,173,0,0
"17295",95,173,0,0
"17296",96,173,0,0
"17297",97,173,0,0
"17298",98,173,0,0
"17299",99,173,0,0
"17300",100,173,0,0
"17301",1,174,0,0
"17302",2,174,0,0
"17303",3,174,0,0
"17304",4,174,0,0
"17305",5,174,0,0
"17306",6,174,0,0
"17307",7,174,0,0
"17308",8,174,0,0
"17309",9,174,0,0
"17310",10,174,0,0
"17311",11,174,0,0
"17312",12,174,0,0
"17313",13,174,0,0
"17314",14,174,0,0
"17315",15,174,0,0
"17316",16,174,0,0
"17317",17,174,0,0
"17318",18,174,0,0
"17319",19,174,0,0
"17320",20,174,0,0
"17321",21,174,0,0
"17322",22,174,0,0
"17323",23,174,0,0
"17324",24,174,0,0
"17325",25,174,0,0
"17326",26,174,0,0
"17327",27,174,0,0
"17328",28,174,0,0
"17329",29,174,0,0
"17330",30,174,0,0
"17331",31,174,0,0
"17332",32,174,0,0
"17333",33,174,0,0
"17334",34,174,0,0
"17335",35,174,0,0
"17336",36,174,0,0
"17337",37,174,0,0
"17338",38,174,0,0
"17339",39,174,0,0
"17340",40,174,0,0
"17341",41,174,0,0
"17342",42,174,0,0
"17343",43,174,0,0
"17344",44,174,0,0
"17345",45,174,0,0
"17346",46,174,0,0
"17347",47,174,0,0
"17348",48,174,0,0
"17349",49,174,0,0
"17350",50,174,0,0
"17351",51,174,0,0
"17352",52,174,0,0
"17353",53,174,0,0
"17354",54,174,0,0
"17355",55,174,0,0
"17356",56,174,0,0
"17357",57,174,0,0
"17358",58,174,0,0
"17359",59,174,0,0
"17360",60,174,0,0
"17361",61,174,0,0
"17362",62,174,0,0
"17363",63,174,0,0
"17364",64,174,0,0
"17365",65,174,0,0
"17366",66,174,0,0
"17367",67,174,0,0
"17368",68,174,0,0
"17369",69,174,0,0
"17370",70,174,0,0
"17371",71,174,0,0
"17372",72,174,0,0
"17373",73,174,0,0
"17374",74,174,0,0
"17375",75,174,0,0
"17376",76,174,0,0
"17377",77,174,0,0
"17378",78,174,0,0
"17379",79,174,0,0
"17380",80,174,0,0
"17381",81,174,0,0
"17382",82,174,0,0
"17383",83,174,0,0
"17384",84,174,0,0
"17385",85,174,0,0
"17386",86,174,0,0
"17387",87,174,0,0
"17388",88,174,0,0
"17389",89,174,0,0
"17390",90,174,0,0
"17391",91,174,0,0
"17392",92,174,0,0
"17393",93,174,0,0
"17394",94,174,0,0
"17395",95,174,0,0
"17396",96,174,0,0
"17397",97,174,0,0
"17398",98,174,0,0
"17399",99,174,0,0
"17400",100,174,0,0
"17401",1,175,0,0
"17402",2,175,0,0
"17403",3,175,0,0
"17404",4,175,0,0
"17405",5,175,0,0
"17406",6,175,0,0
"17407",7,175,0,0
"17408",8,175,0,0
"17409",9,175,0,0
"17410",10,175,0,0
"17411",11,175,0,0
"17412",12,175,0,0
"17413",13,175,0,0
"17414",14,175,0,0
"17415",15,175,0,0
"17416",16,175,0,0
"17417",17,175,0,0
"17418",18,175,0,0
"17419",19,175,0,0
"17420",20,175,0,0
"17421",21,175,0,0
"17422",22,175,0,0
"17423",23,175,0,0
"17424",24,175,0,0
"17425",25,175,0,0
"17426",26,175,0,0
"17427",27,175,0,0
"17428",28,175,0,0
"17429",29,175,0,0
"17430",30,175,0,0
"17431",31,175,0,0
"17432",32,175,0,0
"17433",33,175,0,0
"17434",34,175,0,0
"17435",35,175,0,0
"17436",36,175,0,0
"17437",37,175,0,0
"17438",38,175,0,0
"17439",39,175,0,0
"17440",40,175,0,0
"17441",41,175,0,0
"17442",42,175,0,0
"17443",43,175,0,0
"17444",44,175,0,0
"17445",45,175,0,0
"17446",46,175,0,0
"17447",47,175,0,0
"17448",48,175,0,0
"17449",49,175,0,0
"17450",50,175,0,0
"17451",51,175,0,0
"17452",52,175,0,0
"17453",53,175,0,0
"17454",54,175,0,0
"17455",55,175,0,0
"17456",56,175,0,0
"17457",57,175,0,0
"17458",58,175,0,0
"17459",59,175,0,0
"17460",60,175,0,0
"17461",61,175,0,0
"17462",62,175,0,0
"17463",63,175,0,0
"17464",64,175,0,0
"17465",65,175,0,0
"17466",66,175,0,0
"17467",67,175,0,0
"17468",68,175,0,0
"17469",69,175,0,0
"17470",70,175,0,0
"17471",71,175,0,0
"17472",72,175,0,0
"17473",73,175,0,0
"17474",74,175,0,0
"17475",75,175,0,0
"17476",76,175,0,0
"17477",77,175,0,0
"17478",78,175,0,0
"17479",79,175,0,0
"17480",80,175,0,0
"17481",81,175,0,0
"17482",82,175,0,0
"17483",83,175,0,0
"17484",84,175,0,0
"17485",85,175,0,0
"17486",86,175,0,0
"17487",87,175,0,0
"17488",88,175,0,0
"17489",89,175,0,0
"17490",90,175,0,0
"17491",91,175,0,0
"17492",92,175,0,0
"17493",93,175,0,0
"17494",94,175,0,0
"17495",95,175,0,0
"17496",96,175,0,0
"17497",97,175,0,0
"17498",98,175,0,0
"17499",99,175,0,0
"17500",100,175,0,0
"17501",1,176,0,0
"17502",2,176,0,0
"17503",3,176,0,0
"17504",4,176,0,0
"17505",5,176,0,0
"17506",6,176,0,0
"17507",7,176,0,0
"17508",8,176,0,0
"17509",9,176,0,0
"17510",10,176,0,0
"17511",11,176,0,0
"17512",12,176,0,0
"17513",13,176,0,0
"17514",14,176,0,0
"17515",15,176,0,0
"17516",16,176,0,0
"17517",17,176,0,0
"17518",18,176,0,0
"17519",19,176,0,0
"17520",20,176,0,0
"17521",21,176,0,0
"17522",22,176,0,0
"17523",23,176,0,0
"17524",24,176,0,0
"17525",25,176,0,0
"17526",26,176,0,0
"17527",27,176,0,0
"17528",28,176,0,0
"17529",29,176,0,0
"17530",30,176,0,0
"17531",31,176,0,0
"17532",32,176,0,0
"17533",33,176,0,0
"17534",34,176,0,0
"17535",35,176,0,0
"17536",36,176,0,0
"17537",37,176,0,0
"17538",38,176,0,0
"17539",39,176,0,0
"17540",40,176,0,0
"17541",41,176,0,0
"17542",42,176,0,0
"17543",43,176,0,0
"17544",44,176,0,0
"17545",45,176,0,0
"17546",46,176,0,0
"17547",47,176,0,0
"17548",48,176,0,0
"17549",49,176,0,0
"17550",50,176,0,0
"17551",51,176,0,0
"17552",52,176,0,0
"17553",53,176,0,0
"17554",54,176,0,0
"17555",55,176,0,0
"17556",56,176,0,0
"17557",57,176,0,0
"17558",58,176,0,0
"17559",59,176,0,0
"17560",60,176,0,0
"17561",61,176,0,0
"17562",62,176,0,0
"17563",63,176,0,0
"17564",64,176,0,0
"17565",65,176,0,0
"17566",66,176,0,0
"17567",67,176,0,0
"17568",68,176,0,0
"17569",69,176,0,0
"17570",70,176,0,0
"17571",71,176,0,0
"17572",72,176,0,0
"17573",73,176,0,0
"17574",74,176,0,0
"17575",75,176,0,0
"17576",76,176,0,0
"17577",77,176,0,0
"17578",78,176,0,0
"17579",79,176,0,0
"17580",80,176,0,0
"17581",81,176,0,0
"17582",82,176,0,0
"17583",83,176,0,0
"17584",84,176,0,0
"17585",85,176,0,0
"17586",86,176,0,0
"17587",87,176,0,0
"17588",88,176,0,0
"17589",89,176,0,0
"17590",90,176,0,0
"17591",91,176,0,0
"17592",92,176,0,0
"17593",93,176,0,0
"17594",94,176,0,0
"17595",95,176,0,0
"17596",96,176,0,0
"17597",97,176,0,0
"17598",98,176,0,0
"17599",99,176,0,0
"17600",100,176,0,0
"17601",1,177,0,0
"17602",2,177,0,0
"17603",3,177,0,0
"17604",4,177,0,0
"17605",5,177,0,0
"17606",6,177,0,0
"17607",7,177,0,0
"17608",8,177,0,0
"17609",9,177,0,0
"17610",10,177,0,0
"17611",11,177,0,0
"17612",12,177,0,0
"17613",13,177,0,0
"17614",14,177,0,0
"17615",15,177,0,0
"17616",16,177,0,0
"17617",17,177,0,0
"17618",18,177,0,0
"17619",19,177,0,0
"17620",20,177,0,0
"17621",21,177,0,0
"17622",22,177,0,0
"17623",23,177,0,0
"17624",24,177,0,0
"17625",25,177,0,0
"17626",26,177,0,0
"17627",27,177,0,0
"17628",28,177,0,0
"17629",29,177,0,0
"17630",30,177,0,0
"17631",31,177,0,0
"17632",32,177,0,0
"17633",33,177,0,0
"17634",34,177,0,0
"17635",35,177,0,0
"17636",36,177,0,0
"17637",37,177,0,0
"17638",38,177,0,0
"17639",39,177,0,0
"17640",40,177,0,0
"17641",41,177,0,0
"17642",42,177,0,0
"17643",43,177,0,0
"17644",44,177,0,0
"17645",45,177,0,0
"17646",46,177,0,0
"17647",47,177,0,0
"17648",48,177,0,0
"17649",49,177,0,0
"17650",50,177,0,0
"17651",51,177,0,0
"17652",52,177,0,0
"17653",53,177,0,0
"17654",54,177,0,0
"17655",55,177,0,0
"17656",56,177,0,0
"17657",57,177,0,0
"17658",58,177,0,0
"17659",59,177,0,0
"17660",60,177,0,0
"17661",61,177,0,0
"17662",62,177,0,0
"17663",63,177,0,0
"17664",64,177,0,0
"17665",65,177,0,0
"17666",66,177,0,0
"17667",67,177,0,0
"17668",68,177,0,0
"17669",69,177,0,0
"17670",70,177,0,0
"17671",71,177,0,0
"17672",72,177,0,0
"17673",73,177,0,0
"17674",74,177,0,0
"17675",75,177,0,0
"17676",76,177,0,0
"17677",77,177,0,0
"17678",78,177,0,0
"17679",79,177,0,0
"17680",80,177,0,0
"17681",81,177,0,0
"17682",82,177,0,0
"17683",83,177,0,0
"17684",84,177,0,0
"17685",85,177,0,0
"17686",86,177,0,0
"17687",87,177,0,0
"17688",88,177,0,0
"17689",89,177,0,0
"17690",90,177,0,0
"17691",91,177,0,0
"17692",92,177,0,0
